code,weight,composite_score,percentile,multiplier,adjusted_weight,weight_change
002386,0.0014115008823181172,26.057442528735628,0.04310344827586207,0.5431034482758621,0.0007689080400950838,-0.4552550056984016
002478,0.0009587602464627116,48.90686781609196,0.49137931034482757,0.9913793103448276,0.0009533679710243146,-0.005624216751050626
002507,0.0012096932409082148,48.16374827586206,0.45689655172413796,0.9568965517241379,0.0011610500234349244,-0.040211200516231616
002545,0.0069257635894378845,48.26715287356323,0.46120689655172414,0.9612068965517242,0.006677212980118654,-0.03588782754558384
002563,0.006860454990263883,55.09557126436781,0.6982758620689655,1.1982758620689655,0.008245564976607877,0.2018976858400343
002612,0.004432488697240253,50.940440229885056,0.5862068965517241,1.0862068965517242,0.004829152060240082,0.08948998860319657
002690,0.002530795050930531,52.90641494252873,0.6379310344827587,1.1379310344827587,0.0028885747222046317,0.1413704642509679
002758,0.0069257635894378845,49.95669310344828,0.5258620689655172,1.0258620689655173,0.0071263528666737205,0.028962767014130364
002768,0.0069257635894378845,59.085251724137926,0.7931034482758621,1.293103448275862,0.008982797731101328,0.29701189119428184
002788,0.001228921918518515,49.37092298850575,0.5,1.0,0.0012326363708897684,0.003022529190244372
002867,0.005495123060983667,41.558396551724144,0.23275862068965517,0.7327586206896551,0.00403876930708065,-0.2650265949899071
002967,0.0069257635894378845,66.84022688913608,0.9353448275862069,1.4353448275862069,0.009970905481522472,0.43968319922565247
002975,0.004432488697240253,55.630603448275856,0.7112068965517241,1.2112068965517242,0.005384887813204217,0.21486780475197698
002993,0.004432488697240253,49.93538757879125,0.5172413793103449,1.0172413793103448,0.004522539231018489,0.02031602107283481
300138,0.000987337401255212,29.225833333333334,0.07758620689655173,0.5775862068965517,0.0005719961296884951,-0.42066802193322095
300146,0.0011091536016333134,37.63675287356322,0.1810344827586207,0.6810344827586207,0.0007576549828524695,-0.3169070706376784
300193,0.00083091991160981,64.17486907675195,0.896551724137931,1.396551724137931,0.001163930046467067,0.40077284248982403
300308,0.0069257635894378845,67.88094827586207,0.9439655172413793,1.4439655172413794,0.010030790799729817,0.448329945166948
300349,0.005617364957646068,48.747433333333326,0.4827586206896552,0.9827586206896552,0.0055371997519062105,-0.014270962692345734
300357,0.004432488697240253,46.184150574712646,0.3706896551724138,0.8706896551724138,0.0038709869689226048,-0.1266786599291837
300358,0.0058038622476089706,24.66347701149425,0.017241379310344827,0.5172413793103448,0.0030110713400009616,-0.4811952435222874
300373,0.0069257635894378845,47.91755561735261,0.4482758620689655,0.9482758620689655,0.00658738500280764,-0.048857946457526835
300394,0.0069257635894378845,68.09878166852059,0.9482758620689655,1.4482758620689655,0.010060733458833486,0.45265331813759535
300407,0.004983920281067861,41.96558505747126,0.2543103448275862,0.7543103448275862,0.0037707855904304615,-0.243409730136669
300438,0.004432488697240253,35.36347701149425,0.13793103448275862,0.6379310344827587,0.0028361686702997302,-0.3601408003441544
300442,0.004432488697240253,54.22846781609195,0.6637931034482759,1.1637931034482758,0.005174091493114373,0.16731070207485343
300458,0.005672390373580869,52.000833333333325,0.625,1.125,0.006400727256446413,0.128400345339025
300533,0.0011444687746503138,29.249683908045974,0.08189655172413793,0.5818965517241379,0.0006679753244199024,-0.4163446489625734
300552,0.005267902328378063,43.21966666666667,0.28879310344827586,0.7887931034482758,0.004167844496549398,-0.20882274637148823
300556,0.004432488697240253,24.97899425287356,0.03017241379310345,0.5301724137931034,0.0023570861246409924,-0.4682251246103445
300619,0.004432488697240253,26.597097701149423,0.05172413793103448,0.5517241379310345,0.00245290263377274,-0.4466082597571065
300628,0.006305353841475777,69.39775977011493,0.9655172413793104,1.4655172413793105,0.009268534765325843,0.4699468100201858
300681,0.0010645560527720128,42.70121954022988,0.27586206896551724,0.7758620689655172,0.0008284451155728886,-0.22179286528343112
300684,0.0069257635894378845,71.45198832035595,0.9870689655172413,1.4870689655172413,0.010330217390766526,0.4915636748734238
300850,0.004432488697240253,28.0875,0.06465517241379311,0.5646551724137931,0.0025103925392517884,-0.4336381408451637
300926,0.004432488697240253,69.42656975157583,0.9698275862068966,1.4698275862068966,0.0065346859227851896,0.47427018299083357
300976,0.0069257635894378845,65.61234797923619,0.9137931034482759,1.4137931034482758,0.009821192186004116,0.41806633437241447
301031,0.0069257635894378845,61.65802554690397,0.8491379310344828,1.3491379310344827,0.00937205229944905,0.35321573981270027
301039,0.004432488697240253,34.06100574712644,0.1206896551724138,0.6206896551724138,0.0027595154629943323,-0.37743429222674485
301097,0.004432488697240253,31.055718390804593,0.09051724137931035,0.5905172413793103,0.0026253723502098853,-0.40769790302127806
301128,0.0069257635894378845,64.32713055988135,0.9008620689655172,1.4008620689655173,0.009731364208693105,0.40509621546047203
301186,0.004432488697240253,50.112826436781596,0.5301724137931034,1.0301724137931034,0.0045800291364975374,0.033286139984777696
301200,0.004432488697240253,65.69612068965517,0.9181034482758621,1.418103448275862,0.006304726300868995,0.422389707343062
301280,0.004432488697240253,58.74647041156841,0.7844827586206896,1.2844827586206895,0.005710663944252159,0.2883651452529863
301283,0.004432488697240253,50.20710689655173,0.5344827586206896,1.0344827586206895,0.004599192438323886,0.03760951295542503
301289,0.004432488697240253,50.23886551724138,0.5431034482758621,1.043103448275862,0.004637519041976586,0.04625625889672058
301338,0.0069257635894378845,55.75479425287356,0.7155172413793104,1.2155172413793105,0.008443829867235249,0.21919117772262497
301607,0.0053285545848992645,49.45176436781608,0.5043103448275862,1.0043103448275863,0.005367697625538908,0.007345902160892148
600000,0.0022274319072397267,60.721687393400074,0.8318965517241379,1.331896551724138,0.002975675840630948,0.33592224793011005
600008,0.008646637515868704,70.01156192065257,0.978448275862069,1.478448275862069,0.012822245150621348,0.4829169289321287
600011,0.016387401553997497,56.78261360771228,0.7370689655172413,1.2370689655172413,0.020333619645120284,0.24080804257586275
600018,0.002984477999044936,53.62350837968112,0.6508620689655172,1.1508620689655173,0.0034451040738544083,0.15434058316291077
600019,0.003241609164950239,36.24042459770114,0.15086206896551724,0.6508620689655172,0.0021162175022175623,-0.3471706814322115
600027,0.008431346919092402,61.75502517612161,0.8577586206896551,1.3577586206896552,0.011482335073489473,0.3618624857539958
600036,0.0052993348285117646,53.835031034482746,0.6551724137931034,1.1551724137931034,0.006140148257279792,0.1586639561335581
600057,0.003561034480525743,45.497929885057474,0.33620689655172414,0.8362068965517242,0.0029867619628059323,-0.16126564369436447
600060,0.0013476781763277163,48.894138190582126,0.4870689655172414,0.9870689655172413,0.0013342720267527214,-0.009947589721698402
600096,0.004432488697240253,61.82981375602522,0.8663793103448276,1.3663793103448276,0.006074766678952801,0.37050923169529093
600153,0.004432488697240253,32.20772988505747,0.10344827586206896,0.603448275862069,0.002682862255688934,-0.3947277841093353
600160,0.0069257635894378845,65.03533277715981,0.9094827586206896,1.4094827586206895,0.009791249526900445,0.4137429614017669
600166,0.004617793055180156,27.529310344827582,0.0603448275862069,0.5603448275862069,0.0025953774182453145,-0.4379615138158113
600177,0.004432488697240253,44.81634367816092,0.3232758620689655,0.8232758620689655,0.00366019064883276,-0.17423576260630735
600180,0.0007596573246571092,24.916637931034483,0.02586206896551724,0.5258620689655172,0.00040068239721399626,-0.47254849758099216
600183,0.0049532387621521595,59.69141735261402,0.8103448275862069,1.3103448275862069,0.006510068368761605,0.31430538307687206
600210,0.003035401310018037,64.47547052280312,0.9051724137931034,1.4051724137931034,0.004278154065088902,0.40941958843111936
600219,0.004432488697240253,68.531909306637,0.9525862068965517,1.4525862068965516,0.006458032715479792,0.4569766911082431
600262,0.007809641127629395,56.044415090841674,0.7198275862068966,1.2198275862068966,0.00955520955534718,0.2235145506932723
600269,0.009289436040738713,44.21609992584353,0.30603448275862066,0.8060344827586207,0.0075102372812337285,-0.1915292544888978
600285,0.004847701512634459,60.444354505005556,0.8232758620689655,1.3232758620689655,0.006434235458673838,0.3272755019888147
600288,0.0057394521728807695,25.476408045977006,0.03879310344827586,0.5387931034482758,0.003101724048819673,-0.4595783786690494
600350,0.0016017579220040192,50.23829080459769,0.5387931034482759,1.0387931034482758,0.0016689242542285972,0.041932885926072805
600352,0.004432488697240253,56.58398045977012,0.7327586206896551,1.2327586206896552,0.0054807043223359655,0.2364846696052152
600362,0.000742510809626909,45.69400863922877,0.3448275862068966,0.8448275862068966,0.0006291896282919111,-0.15261889775306925
600378,0.0069257635894378845,43.06692068965517,0.28448275862068967,0.7844827586206897,0.005449563956868139,-0.2131461193421358
600415,0.0069257635894378845,52.43606915090841,0.6336206896551724,1.1336206896551724,0.007874919344265496,0.1370470912803201
600461,0.003722377787651645,57.77648197997775,0.7629310344827587,1.2629310344827587,0.0047153156615059415,0.2667482803997485
600502,0.004432488697240253,51.47159425287356,0.603448275862069,1.103448275862069,0.00490580526754548,0.10678348048578701
600511,0.002069351849508925,46.428040229885056,0.3922413793103448,0.8922413793103448,0.001851942029555789,-0.10506179507594571
600517,0.004432488697240253,46.9296374119392,0.4224137931034483,0.9224137931034483,0.004100946590838799,-0.0747981842814125
600519,0.001394371160172517,58.463743307378564,0.7758620689655172,1.2758620689655173,0.0017844024291423593,0.2797183993116914
600549,0.02410266882585979,48.026865888023735,0.4525862068965517,0.9525862068965517,0.023029266749804624,-0.04453457348687928
600566,0.005897831254604671,50.954267816091956,0.5948275862068966,1.0948275862068966,0.006476625154826016,0.0981367345444919
600569,0.004432488697240253,23.63287356321839,0.01293103448275862,0.5129310344827587,0.002280432917335594,-0.48551861649293493
600582,0.004432488697240253,51.84204327030034,0.6163793103448276,1.1163793103448276,0.004963295173024528,0.11975359939772989
600583,0.004432488697240253,58.223485317018906,0.771551724137931,1.271551724137931,0.005653174038773111,0.2753950263410436
600590,0.001585548430997919,31.115632183908044,0.09482758620689655,0.5948275862068966,0.0009459785777716191,-0.4033745300506304
600598,0.0013679609582174165,59.336219540229884,0.8017241379310345,1.3017241379310345,0.0017860900403608299,0.30565863713557695
600600,0.0013366693670713162,46.5366908045977,0.4051724137931034,0.9051724137931034,0.0012135732445806419,-0.09209167616400282
600660,0.0031000740566908378,66.03567241379311,0.9310344827586207,1.4310344827586206,0.004449721759389409,0.4353598262550049
600683,0.004432488697240253,22.7035632183908,0.004310344827586207,0.5043103448275862,0.002242106313682895,-0.49416536243423015
600690,0.0034965597249671425,54.50186344086022,0.6681034482758621,1.168103448275862,0.004096688519203229,0.171634075045501
600694,0.006336452442337276,51.50612699295514,0.6120689655172413,1.1120689655172413,0.007067870582500706,0.11543022642708212
600704,0.004205692928128951,44.8676632183908,0.33189655172413796,0.8318965517241379,0.0035092763717650822,-0.16558901666501213
600710,0.0012692666762990155,51.473366666666664,0.6077586206896551,1.1077586206896552,0.001410290902899706,0.11110685345643456
600737,0.0008858398070369107,54.95580344827586,0.6939655172413793,1.1939655172413794,0.0010608589982245785,0.19757431286938676
600739,0.0034160157546473413,35.14693218390804,0.12931034482758622,0.6293103448275862,0.00215623168641851,-0.36878754628544963
600741,0.004432488697240253,47.43615977011494,0.4353448275862069,0.9353448275862069,0.004158436496317848,-0.06182806536946961
600742,0.004432488697240253,46.51757816091954,0.39655172413793105,0.896551724137931,0.003985966779880701,-0.10073842210529826
600745,0.009268027452487212,29.884166666666665,0.08620689655172414,0.5862068965517242,0.005449402955585236,-0.4120212759919256
600795,0.0015493194186181186,67.5675161809418,0.9396551724137931,1.4396551724137931,0.002237227422915914,0.44400657219630024
600820,0.004432488697240253,46.714380459770105,0.41379310344827586,0.9137931034482758,0.0040626199871861,-0.0834449302227076
600839,0.008388382248963402,41.83672988505747,0.25,0.75,0.0063103022843773665,-0.24773310310731667
600853,0.005309216252989264,59.494139822024465,0.8060344827586207,1.3060344827586206,0.006954977779179513,0.3099820101062243
600873,0.009144722475839312,45.741281609195404,0.35344827586206895,0.853448275862069,0.00782813710327123,-0.14397215181177414
600894,0.004432488697240253,46.9562050797182,0.4267241379310345,0.9267241379310345,0.004120109892665149,-0.07047481131076483
600916,0.0015968445541536193,52.21469770114942,0.6293103448275862,1.1293103448275863,0.0018087837009434391,0.13272371830967278
600927,0.004432488697240253,35.508606666666665,0.14655172413793102,0.646551724137931,0.0028744952739524292,-0.3514940544028592
600938,0.0015661740425869188,57.36419254727475,0.75,1.25,0.0019636348116845513,0.25377816148780563
600941,0.006193296989188875,43.478137597330374,0.2974137931034483,0.7974137931034483,0.00495354756841669,-0.200176000430193
600959,0.0034360524754501417,37.758929959213944,0.1853448275862069,0.6853448275862069,0.002361998487295982,-0.31258369766703076
600968,0.001307238259460316,61.70655724879495,0.853448275862069,1.353448275862069,0.0017746270669442054,0.35753911278334805
600970,0.004864796255928259,53.26807011494252,0.6422413793103449,1.1422413793103448,0.005573567089755795,0.14569383722161544
600989,0.0069257635894378845,56.39389918427883,0.7241379310344828,1.2241379310344827,0.00850371518544259,0.22783792366392008
600999,0.0011083592763914134,54.59271001112348,0.6810344827586207,1.1810344827586206,0.0013129670472249058,0.18460419395744365
601089,0.0007552932165740091,54.57545172413793,0.6767241379310345,1.1767241379310345,0.0008914580977437297,0.18028082098679632
601107,0.003547126037351643,60.469497552836486,0.8275862068965517,1.3275862068965516,0.004723349040676864,0.3315988749594625
601117,0.010075274766302522,50.26251379310345,0.5474137931034483,1.0474137931034484,0.010584878454944689,0.05057963186736836
601126,0.0017802496507261214,57.76233552094919,0.7586206896551724,1.2586206896551724,0.002247431500518613,0.26242490742910074
601138,0.007309136995381589,46.317502373007045,0.38362068965517243,0.8836206896551724,0.006478025691541609,-0.11370854101724082
601139,0.001802843737573022,46.11158505747127,0.3620689655172414,0.8620689655172413,0.0015588731770649013,-0.13532540587047903
601163,0.004432488697240253,42.44171977011494,0.25862068965517243,0.7586206896551724,0.003372741121437517,-0.23908635716602145
601186,0.004363142039380553,41.70371609195402,0.2413793103448276,0.7413793103448276,0.003244520341946515,-0.2563798490486118
601326,0.001811238747261422,48.35401724137931,0.46551724137931033,0.9655172413793103,0.001754067984099124,-0.031564454574936396
601339,0.004432488697240253,46.91975057471264,0.41810344827586204,0.9181034482758621,0.00408178328901245,-0.07912155725206005
601528,0.0013046900366687159,65.73557163515017,0.9224137931034483,1.4224137931034484,0.0018614183410702308,0.4267130803137098
601598,0.0017803421834184214,45.55120114942529,0.34051724137931033,0.8405172413793103,0.001500931238487514,-0.15694227072371703
601601,0.0009582047084338115,73.18381557285873,0.9913793103448276,1.4913793103448276,0.0014333660125293436,0.49588704784407156
601668,0.004432488697240253,42.51300804597701,0.2629310344827586,0.7629310344827587,0.0033919044232638665,-0.2347629841953739
601686,0.004432488697240253,37.01672804597701,0.16810344827586207,0.6681034482758621,0.002970311783084177,-0.3298771895496211
601717,0.007825214234662096,61.791258769002596,0.8620689655172413,1.3620689655172413,0.010690697028886137,0.36618585872464315
601728,0.006049092844889673,46.42751957730812,0.3879310344827586,0.8879310344827587,0.005387411807521972,-0.10938516804659315
601778,0.002653389860634232,42.57494367816092,0.2672413793103448,0.7672413793103448,0.002041943732722049,-0.23043961122472634
601801,0.004432488697240253,39.21825494252873,0.1896551724137931,0.6896551724137931,0.003066128292215925,-0.3082603246963831
601808,0.0069257635894378845,46.5210356321839,0.40086206896551724,0.9008620689655172,0.006258015752667257,-0.0964150491346506
601838,0.00411050204063185,62.72488902484242,0.875,1.375,0.005669023460424801,0.37915597763658626
601857,0.0033576028899062406,51.89920344827586,0.6206896551724138,1.1206896551724137,0.003774204090901121,0.12407697236837723
601872,0.004432488697240253,50.5542135335558,0.5689655172413793,1.0689655172413794,0.004752498852934684,0.07219649672060635
601900,0.003050114291558637,37.217944137931035,0.1724137931034483,0.6724137931034483,0.002057137942939651,-0.3255538165789734
601919,0.004432488697240253,76.43438728216536,1.0,1.5,0.006668829035569636,0.5045337937853667
601958,0.0009546512463856116,58.6789183908046,0.7801724137931034,1.2801724137931034,0.0012258120783205243,0.28404177228233873
603027,0.003491697257158942,54.74645172413793,0.6853448275862069,1.1853448275862069,0.004151375124403471,0.1889275669280912
603186,0.0014070515393460172,46.28351961438635,0.3793103448275862,0.8793103448275862,0.0012409745530774017,-0.11803191398788859
603190,0.004432488697240253,36.627521609195405,0.15517241379310345,0.6551724137931034,0.0029128218776051287,-0.34284730846156397
603236,0.004986506011988061,70.8506905821283,0.9827586206896551,1.4827586206896552,0.007416132706709133,0.48724030190277645
603296,0.010352365672686825,48.7032085650723,0.47844827586206895,0.978448275862069,0.010159870310462836,-0.0185943356629934
603299,0.004432488697240253,50.73053448275862,0.5775862068965517,1.0775862068965516,0.004790825456587382,0.08084324266190124
603367,0.005998804448167173,41.41915747126436,0.22844827586206898,0.728448275862069,0.004383026662251712,-0.26934996796055466
603368,0.007566599425898492,49.63570919540229,0.5086206896551724,1.0086206896551724,0.007654896156409452,0.011669275131539703
603444,0.020270978815810848,43.75625632183909,0.3017241379310345,0.8017241379310345,0.01630085435355751,-0.19585262745954535
603489,0.004432488697240253,32.289971264367814,0.10775862068965517,0.6077586206896551,0.0027020255575152833,-0.39040441113868773
603588,0.004432488697240253,51.20958965517241,0.5991379310344828,1.0991379310344827,0.004886641965719129,0.10246010751513923
603611,0.0013641614905375164,50.87078275862069,0.5818965517241379,1.081896551724138,0.00148034250786285,0.08516661563254879
603629,0.0069257635894378845,36.853788275862065,0.15948275862068967,0.6594827586206897,0.004581226842861677,-0.3385239354909163
603658,0.001322739108352616,49.94080574712643,0.521551724137931,1.021551724137931,0.0013553305984600407,0.024639394043482366
603699,0.0012233190626799147,65.92177096774194,0.9267241379310345,1.4267241379310345,0.0017506141726926097,0.4310364532843576
603816,0.0033398876508246404,44.27152896551724,0.3103448275862069,0.8103448275862069,0.0027146410389800955,-0.18720588151825035
603897,0.00246068378259123,57.56754004449388,0.7543103448275862,1.2543103448275863,0.0030957900426950577,0.2581015344584534
603899,0.0013663979417338165,48.40051379310345,0.4698275862068966,0.9698275862068966,0.0013291757838991133,-0.02724108160428884
603929,0.0007787155193030095,76.01486929922135,0.9956896551724138,1.4956896551724137,0.0011682371369085202,0.5002104208147189
605060,0.004432488697240253,40.54097862068965,0.20689655172413793,0.7068965517241379,0.0031427814995213226,-0.29096683281379276
605088,0.0005730695198889069,53.52862413793103,0.646551724137931,1.146551724137931,0.0006590398105088604,0.150017210192263
605099,0.0006653268366427081,57.164223544679274,0.7456896551724138,1.2456896551724137,0.0008312958019722045,0.24945478851715785
605266,0.004432488697240253,35.24738505747126,0.1336206896551724,0.6336206896551724,0.0028170053684733807,-0.36446417331480196
605287,0.005157311822274562,23.62037356321839,0.008620689655172414,0.5086206896551724,0.002631043938967536,-0.4898419894635826
605377,0.004432488697240253,50.521824137931034,0.5646551724137931,1.0646551724137931,0.004733335551108334,0.06787312374995857
605507,0.0008988637350207108,58.758338116425655,0.7887931034482759,1.2887931034482758,0.001161950829708884,0.29268851822363406
605599,0.0016354452995503198,63.18671609195402,0.8836206896551724,1.3836206896551724,0.0022696754409785775,0.38780272357788115
688062,0.0015688561445242192,39.63108045977011,0.1939655172413793,0.6939655172413793,0.001092022790261338,-0.30393695172573554
688160,0.004432488697240253,46.58061724137931,0.40948275862068967,0.9094827586206897,0.0040434566853597515,-0.08776830319335505
688183,0.004432488697240253,61.249568965517234,0.8448275862068966,1.3448275862068966,0.005978950169821053,0.34889236684205294
688236,0.004432488697240253,26.216925287356318,0.04741379310344827,0.5474137931034483,0.0024337393319463904,-0.45093163272775405
688257,0.011358252286678238,54.17933515016685,0.6594827586206896,1.1594827586206895,0.013209503490175661,0.16298732910420588
688298,0.0009434781010862114,28.35204873563218,0.06896551724137931,0.5689655172413793,0.0005384290191236955,-0.42931476787451595
688302,0.005404951125241465,46.270452873563215,0.375,0.875,0.004743626779315683,-0.12235528695853604
688312,0.004432488697240253,57.94087441601779,0.7672413793103449,1.2672413793103448,0.0056340107369467615,0.27107165337039607
688316,0.004432488697240253,44.85208045977011,0.3275862068965517,0.8275862068965517,0.0036793539506591094,-0.1699123896356598
688333,0.004432488697240253,54.50880344827586,0.6724137931034483,1.1724137931034484,0.0052124180967670726,0.17595744801614877
688369,0.004432488697240253,27.181580459770114,0.05603448275862069,0.5560344827586207,0.002472065935599089,-0.44228488678645894
688372,0.004432488697240253,54.800973563218385,0.6896551724137931,1.1896551724137931,0.00528907130407247,0.19325093989873898
688443,0.005067340754977762,40.667701149425284,0.21120689655172414,0.7112068965517242,0.0036148206687667615,-0.286643459843145
688499,0.0019452875250320237,24.69494252873563,0.021551724137931036,0.521551724137931,0.001017634624209233,-0.4768718705516396
688508,0.0015972954193498193,55.4889241156841,0.7068965517241379,1.206896551724138,0.0019335970758037474,0.21054443178132942
688595,0.0009440304707172114,34.81089701149425,0.125,0.625,0.0005918023939821465,-0.3731109192560972
688677,0.011358252286678238,41.1410908045977,0.21982758620689655,0.7198275862068966,0.008200695475313515,-0.2779967139018499
