code,latest_date,price,eps,bvps,roe,net_profit,total_shares,shareholders_equity,pe_ttm,pb,total_mv,dividend_yield
600916,2026-01-08,8.16,0.49000000953674316,1.818600058555603,0.9860000014305115,,6804141056.0,3794336768.0,16.653060900375582,4.4869678528884265,555.2179101696,0
002215,2026-01-08,10.89,0.586899995803833,1.791700005531311,1.2990000247955322,,1437506176.0,1197799040.0,18.555120255342278,6.078026436557764,156.54442256640002,0
603387,2026-01-08,8.47,0.4399999976158142,3.193700075149536,0.8339999914169312,,351595584.0,194455648.0,19.250000104308132,2.652096252214108,29.7801459648,0
603027,2026-01-08,10.12,0.5015000104904175,1.4678000211715698,0.32899999618530273,,1466059008.0,892530560.0,20.179461193038936,6.8946721992294355,148.3651716096,0
600160,2026-01-08,37.94,0.7300000190734863,3.411799907684326,1.0240000486373901,,2625008128.0,2283118848.0,51.972601381782596,11.120230091614847,995.9280837631999,0
300407,2026-01-08,11.85,0.30000001192092896,2.8278000354766846,0.7910000085830688,,871733504.0,672054464.0,39.49999843041108,4.190536760497082,103.30042022399999,0
603816,2026-01-08,31.7,1.7400000095367432,7.181700229644775,3.260999917984009,,2550154752.0,2211337216.0,18.218390704744763,4.41399654487778,808.3990563839999,0
600096,2026-01-08,34.7,2.9072999954223633,6.480899810791016,5.861999988555908,,6936853504.0,6069773824.0,11.935472794220157,5.3541947897763835,2407.0881658880003,0
300146,2026-01-08,12.23,0.38999998569488525,1.5753999948501587,0.40299999713897705,,2596956416.0,608881280.0,31.358975509214726,7.763107807527469,317.6077696768,0
600262,2026-01-08,27.77,1.0499999523162842,2.6928999423980713,2.140000104904175,,869207168.0,1415852800.0,26.447620248686484,10.312302942555808,241.3788305536,0
300926,2026-01-08,32.6,1.5099999904632568,3.3152999877929688,-0.1509999930858612,,528208992.0,1120134144.0,21.589404109862652,9.833197635216768,172.196131392,0
601857,2026-01-08,9.8,0.8999999761581421,5.366799831390381,2.2209999561309814,,216245993472.0,168337997824.0,10.888889177345943,1.8260416463978884,21192.107360256003,0
601163,2026-01-08,14.22,1.3799999952316284,7.594799995422363,1.2350000143051147,,2457618432.0,1193129088.0,10.304347861692,1.8723337031351535,349.47334103040004,0
002117,2026-01-08,12.08,0.2985000014305115,0.7544999718666077,0.49799999594688416,,301373760.0,147996160.0,40.469011531352145,16.01060364537123,36.405950208,0
688595,2026-01-08,35.16,-1.2300000190734863,-0.8378000259399414,-0.6800000071525574,,611591296.0,287655456.0,,,215.03549967359996,0
002091,2026-01-08,9.02,0.6800000071525574,4.582200050354004,1.0369999408721924,,14729828352.0,3843546624.0,13.264705742828575,1.9684867314562462,1328.6305173504,0
600970,2026-01-08,10.24,1.1399999856948853,6.4008002281188965,0.8669999837875366,,8465750528.0,2446451200.0,8.982456253065848,1.599799967981408,866.8928540672,0
600018,2026-01-08,5.46,0.6439999938011169,3.6842000484466553,0.3959999978542328,,32830783488.0,7457725952.0,8.478260951173523,1.4820042148096881,1792.5607784448,0
605020,2026-01-08,27.03,0.6700000166893005,3.7676000595092773,1.5369999408721924,,132482096.0,647541376.0,40.34328257716244,7.17432837165859,35.8099105488,0
002033,2026-01-08,9.24,0.3837999999523163,2.053299903869629,0.5989999771118164,,743154304.0,14421152.0,24.07503908584676,4.500073263816156,68.6674576896,0
603895,2026-01-08,30.95,-1.649999976158142,-2.969599962234497,0.2160000056028366,,94225392.0,478392960.0,,,29.162758824,0
688697,2026-01-08,16.25,1.0,2.188199996948242,0.8090000152587891,,229807456.0,1020829696.0,16.25,7.426195056513549,37.3437116,0
688333,2026-01-08,111.14,0.384799987077713,1.3446999788284302,1.2740000486373901,,1185787008.0,827393984.0,288.82537352464755,82.650406596147,1317.8836806912,0
600350,2026-01-08,9.48,0.5400000214576721,4.3506999015808105,1.409999966621399,,2763080960.0,896442688.0,17.555554857960484,2.1789597569245074,261.940075008,0
601717,2026-01-08,23.94,2.2119998931884766,8.176799774169922,2.2079999446868896,,4017662976.0,9453666304.0,10.822785332729742,2.927795795566035,961.8285164544001,0
002074,2026-01-08,40.67,0.6800000071525574,3.035900115966797,1.5010000467300415,,16548290560.0,7121300992.0,59.80882290031465,13.396356417032003,6730.189770752001,0
002171,2026-01-08,14.03,0.18000000715255737,1.3330999612808228,-0.4359999895095825,,2973883392.0,4325469696.0,77.94444134721061,10.524342065481859,417.23583989759993,0
688429,2026-01-08,13.78,-1.6299999952316284,-0.05220000073313713,-0.9710000157356262,,504492480.0,158268464.0,,,69.519063744,0
688236,2026-01-08,25.0,0.33000001311302185,3.1505000591278076,-0.004999999888241291,,1139778560.0,550842688.0,75.75757274724029,7.9352482243473,284.94464,0
603929,2026-01-08,119.0,2.9800000190734863,5.8491997718811035,7.506999969482422,,2483621376.0,8349006.0,39.93288565044988,20.34466331139338,2955.50943744,0
