code,weight,composite_score,percentile,multiplier,original_weight,adjusted_weight,weight_change
000990,0.00037731922392260375,31.456724137931037,0.06465517241379311,0.3,0.00037731922392260375,0.00033714725729325115,-0.1064667901405223
001218,0.0016677646872651165,48.3233908045977,0.40086206896551724,1.0,0.0016677646872651165,0.0011245645802439414,-0.32570548541349775
001872,0.009104736676082791,57.91761494252873,0.7586206896551724,1.3,0.009104736676082791,0.00798105619666832,-0.12341713103754703
001965,0.003379426299895433,59.16082375478927,0.7974137931034483,1.3,0.003379426299895433,0.0029623472014095056,-0.12341713103754715
002004,0.00037731922392260375,44.07588122605364,0.29310344827586204,0.75,0.00037731922392260375,0.00033714725729325115,-0.1064667901405223
002006,0.0010363638638251102,45.00963601532567,0.3146551724137931,0.9,0.0010363638638251102,0.0006289330216436501,-0.39313493687214796
002027,0.0022109095761603218,62.21078544061303,0.8663793103448276,1.6,0.0022109095761603218,0.002385286719122678,0.07887122333840368
002029,0.00037731922392260375,34.03528735632184,0.1206896551724138,0.5,0.00037731922392260375,0.00033714725729325115,-0.1064667901405223
002056,0.00405171310861694,58.50948275862069,0.7758620689655172,1.3,0.00405171310861694,0.0035516623009642164,-0.12341713103754703
002061,0.0058368012810633575,55.55760536398468,0.6896551724137931,1.1,0.0058368012810633575,0.00432929539520774,-0.25827603395484755
002074,0.0006632728728481065,40.874904214559386,0.2629310344827586,0.75,0.0006632728728481065,0.00033714725729325115,-0.4916914725525645
002091,0.005306182982784852,52.048141762452104,0.5431034482758621,1.0,0.005306182982784852,0.0035779300786840705,-0.32570548541349775
002110,0.0003928000711067039,29.344846743295022,0.01293103448275862,0.3,0.0003928000711067039,0.00033714725729325115,-0.1416822905776275
002128,0.002764451939037227,57.930632183908045,0.7629310344827587,1.3,0.002764451939037227,0.0024232712118300685,-0.12341713103754703
002142,0.0101417996377495,62.12871647509578,0.8620689655172413,1.6,0.0101417996377495,0.010941695782031783,0.07887122333840368
002155,0.0012436366365901124,44.16676245210727,0.2974137931034483,0.75,0.0012436366365901124,0.0006289330216436401,-0.49427911406012326
002171,0.0004421819152320044,34.92883141762452,0.12931034482758622,0.5,0.0004421819152320044,0.00033714725729325115,-0.23753720882873186
002202,0.0013627554704885134,30.97513409961686,0.03879310344827586,0.3,0.0013627554704885134,0.00033714725729325115,-0.7525988597408511
002204,0.003979637237088639,37.75295019157088,0.1724137931034483,0.5,0.003979637237088639,0.0013417237795065263,-0.6628527427067489
002215,0.004903855009514049,56.33344827586207,0.7068965517241379,1.3,0.004903855009514049,0.004298635293215722,-0.12341713103754703
002237,0.0004782688179085047,36.969540229885055,0.15948275862068967,0.5,0.0004782688179085047,0.00033714725729325115,-0.2950674502100843
002240,0.00037731922392260375,31.09053639846743,0.04310344827586207,0.3,0.00037731922392260375,0.00033714725729325115,-0.1064667901405223
002246,0.00037731922392260375,31.637950191570884,0.07327586206896551,0.3,0.00037731922392260375,0.00033714725729325115,-0.1064667901405223
002293,0.0009728002135105096,57.602835249042144,0.7456896551724138,1.3,0.0009728002135105096,0.0008527400020863293,-0.12341713103754703
002318,0.0038610362869892383,62.0827969348659,0.8577586206896551,1.6,0.0038610362869892383,0.004165560942298047,0.07887122333840368
002380,0.00037731922392260375,49.104214559386975,0.4396551724137931,1.0,0.00037731922392260375,0.00033714725729325115,-0.1064667901405223
002386,0.00037731922392260375,33.53019157088123,0.10344827586206896,0.5,0.00037731922392260375,0.00033714725729325115,-0.1064667901405223
002478,0.0021041952640399207,57.67308429118774,0.75,1.3,0.0021041952640399207,0.0018445015214093197,-0.12341713103754715
002507,0.002654918993410026,53.77247126436781,0.6293103448275862,1.1,0.002654918993410026,0.0019692170453206887,-0.25827603395484744
002545,0.0010363638638251102,44.6334674329502,0.30603448275862066,0.9,0.0010363638638251102,0.0006289330216436501,-0.39313493687214796
002563,0.021900611302879514,61.59509578544061,0.8448275862068966,1.6,0.021900611302879514,0.02362793930819649,0.07887122333840368
002612,0.0008843638304641088,49.46526819923371,0.4525862068965517,1.0,0.0008843638304641088,0.000596321679780656,-0.32570548541349775
002690,0.00807904997209938,63.93763409961685,0.9137931034482759,2.0,0.00807904997209938,0.010895318158513691,0.3485890291730045
002758,0.0013818184851002136,50.030919540229874,0.47844827586206895,1.0,0.0013818184851002136,0.0009317526246573044,-0.32570548541349775
002768,0.0010363638638251102,38.74419540229885,0.1896551724137931,0.5,0.0010363638638251102,0.0003494072342464723,-0.6628527427067489
002788,0.0018389456286923183,40.9113601532567,0.2672413793103448,0.75,0.0018389456286923183,0.0009299932125375426,-0.49427911406012337
002867,0.017542065998666975,64.25459770114942,0.9181034482758621,2.0,0.017542065998666975,0.023657037754831068,0.3485890291730045
002967,0.0017963640306302177,52.284272030651344,0.5689655172413793,1.0,0.0017963640306302177,0.0012112784120544553,-0.32570548541349775
002975,0.0004421819152320044,29.878448275862066,0.02586206896551724,0.3,0.0004421819152320044,0.00033714725729325115,-0.23753720882873186
002993,0.006898037877620268,58.19191570881226,0.7672413793103449,1.3,0.006898037877620268,0.006046701832976045,-0.12341713103754703
300138,0.00037731922392260375,32.64647509578544,0.09482758620689655,0.3,0.00037731922392260375,0.00033714725729325115,-0.1064667901405223
300146,0.002212967465262322,56.90921455938698,0.7241379310344828,1.3,0.002212967465262322,0.0019398493696202136,-0.12341713103754703
300193,0.00414459892643214,66.61721264367816,0.9741379310344828,2.5,0.00414459892643214,0.006986700803135746,0.6857362864662555
300308,0.0013818184851002136,47.11097701149425,0.3620689655172414,0.9,0.0013818184851002136,0.000838577362191574,-0.39313493687214796
300349,0.007670231218104375,53.240095785440616,0.5991379310344828,1.0,0.007670231218104375,0.005171994835977926,-0.32570548541349775
300357,0.0007959274474177079,43.580670498084295,0.28879310344827586,0.75,0.0007959274474177079,0.00040251713385194783,-0.49427911406012337
300358,0.00037731922392260375,32.54312260536398,0.09051724137931035,0.3,0.00037731922392260375,0.00033714725729325115,-0.1064667901405223
300373,0.0012436366365901124,47.293965517241375,0.36637931034482757,0.9,0.0012436366365901124,0.0007547196259723682,-0.39313493687214796
300394,0.0013818184851002136,50.395431034482755,0.4827586206896552,1.0,0.0013818184851002136,0.0009317526246573044,-0.32570548541349775
300407,0.0007457885058856073,35.78860153256704,0.14224137931034483,0.5,0.0007457885058856073,0.00033714725729325115,-0.5479318136005646
300438,0.00037731922392260375,29.7888122605364,0.021551724137931036,0.3,0.00037731922392260375,0.00033714725729325115,-0.1064667901405223
300442,0.0008843638304641088,52.099032567049804,0.5517241379310345,1.0,0.0008843638304641088,0.000596321679780656,-0.32570548541349775
300458,0.0008488104349467084,32.229521072796935,0.08189655172413793,0.3,0.0008488104349467084,0.00033714725729325115,-0.6028002915463468
300533,0.00037731922392260375,37.0689846743295,0.16379310344827586,0.5,0.00037731922392260375,0.00033714725729325115,-0.1064667901405223
300552,0.00037731922392260375,28.918122605363987,0.004310344827586207,0.3,0.00037731922392260375,0.00033714725729325115,-0.1064667901405223
300556,0.00037731922392260375,41.15303639846743,0.27155172413793105,0.75,0.00037731922392260375,0.00033714725729325115,-0.1064667901405223
300619,0.00037731922392260375,31.52588122605364,0.06896551724137931,0.3,0.00037731922392260375,0.00033714725729325115,-0.1064667901405223
300628,0.02260724209552262,65.15277777777779,0.9482758620689655,2.0,0.02260724209552262,0.03048787866987993,0.3485890291730045
300681,0.00037731922392260375,40.283371647509576,0.22844827586206898,0.75,0.00037731922392260375,0.00033714725729325115,-0.1064667901405223
300684,0.001520000333610215,50.774712643678164,0.5043103448275862,1.0,0.001520000333610215,0.0010249278871230214,-0.32570548541349775
300850,0.00037731922392260375,31.24051724137931,0.05603448275862069,0.3,0.00037731922392260375,0.00033714725729325115,-0.1064667901405223
300926,0.0011496729796033112,52.2161877394636,0.5560344827586207,1.0,0.0011496729796033112,0.0007752181837148325,-0.32570548541349775
300976,0.0017963640306302177,46.03628352490421,0.33620689655172414,0.9,0.0017963640306302177,0.0010901505708490098,-0.39313493687214796
301031,0.0013818184851002136,49.72285440613027,0.46551724137931033,1.0,0.0013818184851002136,0.0009317526246573044,-0.32570548541349775
301039,0.004775564684506347,50.69802681992337,0.49137931034482757,1.0,0.004775564684506347,0.00322013707081565,-0.32570548541349775
301097,0.0004421819152320044,34.33191570881226,0.125,0.5,0.0004421819152320044,0.00033714725729325115,-0.23753720882873186
301128,0.0013818184851002136,49.73915708812261,0.4698275862068966,1.0,0.0013818184851002136,0.0009317526246573044,-0.32570548541349775
301186,0.0007959274474177079,42.385555555555555,0.28448275862068967,0.75,0.0007959274474177079,0.00040251713385194783,-0.49427911406012337
301200,0.0008843638304641088,48.355603448275865,0.4051724137931034,1.0,0.0008843638304641088,0.000596321679780656,-0.32570548541349775
301280,0.0009728002135105096,53.97810344827587,0.6379310344827587,1.1,0.0009728002135105096,0.0007215492325345864,-0.25827603395484744
301283,0.0008843638304641088,53.44597701149426,0.603448275862069,1.1,0.0008843638304641088,0.0006559538477587216,-0.25827603395484755
301289,0.0008843638304641088,48.79086206896552,0.41810344827586204,1.0,0.0008843638304641088,0.000596321679780656,-0.32570548541349775
301338,0.0010363638638251102,36.27369731800766,0.14655172413793102,0.5,0.0010363638638251102,0.0003494072342464723,-0.6628527427067489
301607,0.0010631456198574103,49.468572796934865,0.45689655172413796,1.0,0.0010631456198574103,0.0007168732596765185,-0.32570548541349775
600000,0.005777382532874557,55.005900383141764,0.6810344827586207,1.1,0.005777382532874557,0.004285223085643705,-0.25827603395484755
600008,0.03428548168008384,69.9483141762452,1.0,2.5,0.03428548168008384,0.033714725729325115,-0.0166471615036482
600011,0.008173977532458382,66.15490421455938,0.9655172413793104,2.5,0.008173977532458382,0.013779170531225,0.6857362864662555
600018,0.006550046786348565,55.722490421455944,0.6982758620689655,1.1,0.006550046786348565,0.0048583266801517635,-0.25827603395484744
600019,0.004850709320084547,45.63795019157088,0.3275862068965517,0.9,0.004850709320084547,0.002943726017747969,-0.39313493687214796
600027,0.004205525815544042,67.05450191570881,0.9827586206896551,2.5,0.004205525815544042,0.007089407470933185,0.6857362864662557
600036,0.016917051771020267,62.07333333333333,0.853448275862069,1.6,0.016917051771020267,0.018251320339479744,0.07887122333840368
600057,0.0007104925265964071,52.401704980842915,0.5775862068965517,1.0,0.0007104925265964071,0.00047908121333866186,-0.32570548541349775
600060,0.0026888682987329265,52.072950191570875,0.5474137931034483,1.0,0.0026888682987329265,0.0018130891442811527,-0.32570548541349775
600096,0.013265457456962133,66.7452681992337,0.978448275862069,2.5,0.013265457456962133,0.02236206299177544,0.6857362864662555
600153,0.004775564684506347,50.543314176245204,0.4870689655172414,1.0,0.004775564684506347,0.00322013707081565,-0.32570548541349775
600160,0.0012436366365901124,41.50848659003831,0.27586206896551724,0.75,0.0012436366365901124,0.0006289330216436401,-0.49427911406012326
600166,0.00037731922392260375,38.5875,0.1810344827586207,0.5,0.00037731922392260375,0.00033714725729325115,-0.1064667901405223
600177,0.005306182982784852,50.73624521072797,0.5,1.0,0.005306182982784852,0.0035779300786840705,-0.32570548541349775
600180,0.00037731922392260375,35.06132183908046,0.1336206896551724,0.5,0.00037731922392260375,0.00033714725729325115,-0.1064667901405223
600183,0.0017310212473545172,47.94609195402299,0.3879310344827586,0.9,0.0017310212473545172,0.0010504963185514523,-0.39313493687214796
600210,0.01211237890440562,59.325114942528735,0.8060344827586207,1.6,0.01211237890440562,0.013067697046134363,0.07887122333840346
600219,0.008489892772455784,58.668429118773936,0.7844827586206896,1.3,0.008489892772455784,0.007442094563662885,-0.12341713103754703
600262,0.001713985319608117,53.11819923371648,0.5905172413793104,1.0,0.001713985319608117,0.0011557308990935461,-0.32570548541349775
600269,0.006227524132126462,50.85829501915708,0.5086206896551724,1.0,0.006227524132126462,0.004199185361747941,-0.32570548541349775
600285,0.02418016249725264,65.1096551724138,0.9439655172413793,2.0,0.02418016249725264,0.03260910186741543,0.3485890291730047
600288,0.00037731922392260375,30.237088122605368,0.034482758620689655,0.3,0.00037731922392260375,0.00033714725729325115,-0.1064667901405223
600350,0.003195804587751732,49.68404214559387,0.46120689655172414,1.0,0.003195804587751732,0.002154913503211371,-0.32570548541349775
600352,0.005306182982784852,46.629099616858234,0.34913793103448276,0.9,0.005306182982784852,0.0032201370708156633,-0.39313493687214796
600362,0.001111085242312311,40.42963601532567,0.24568965517241378,0.75,0.001111085242312311,0.0005618990130969045,-0.49427911406012337
600378,0.0010363638638251102,40.64201149425287,0.25862068965517243,0.75,0.0010363638638251102,0.0005241108513697084,-0.49427911406012337
600415,0.0013818184851002136,51.84992337164751,0.5301724137931034,1.0,0.0013818184851002136,0.0009317526246573044,-0.32570548541349775
600461,0.014853670267774748,64.70270114942528,0.9396551724137931,2.0,0.014853670267774748,0.02003149676607427,0.3485890291730045
600502,0.008489892772455784,61.28559386973179,0.8318965517241379,1.6,0.008489892772455784,0.009159501001431243,0.07887122333840368
600511,0.004128741330686741,52.90687739463601,0.5862068965517241,1.0,0.004128741330686741,0.0027839876314286454,-0.32570548541349775
600517,0.0007959274474177079,44.68065134099617,0.3103448275862069,0.9,0.0007959274474177079,0.0004830205606223374,-0.39313493687214796
600519,0.0044512471598782445,64.41593869731801,0.9267241379310345,2.0,0.0044512471598782445,0.006002903085949295,0.3485890291730045
600549,0.004328037133284842,48.58490421455939,0.40948275862068967,1.0,0.004328037133284842,0.0029183716979006595,-0.32570548541349775
600566,0.018827630240323686,63.052911877394635,0.896551724137931,1.6,0.018827630240323686,0.020312588469941138,0.07887122333840368
600569,0.0004421819152320044,40.42027777777778,0.2413793103448276,0.75,0.0004421819152320044,0.00033714725729325115,-0.23753720882873186
600582,0.006898037877620268,54.852471264367814,0.6724137931034483,1.1,0.006898037877620268,0.005116440012518192,-0.25827603395484744
600583,0.0058368012810633575,51.96293103448276,0.5387931034482759,1.0,0.0058368012810633575,0.003935723086552491,-0.32570548541349775
600590,0.00037731922392260375,39.903036398467435,0.20689655172413793,0.75,0.00037731922392260375,0.00033714725729325115,-0.1064667901405223
600598,0.005458672432431754,64.26409003831417,0.9224137931034483,2.0,0.005458672432431754,0.007361505756226582,0.3485890291730045
600600,0.002933594047266429,53.96381226053639,0.6336206896551724,1.1,0.002933594047266429,0.0021759170115049063,-0.25827603395484744
600660,0.009896357752084797,62.95586206896552,0.8922413793103449,1.6,0.009896357752084797,0.010676895594586218,0.07887122333840346
600683,0.0004421819152320044,40.50217432950191,0.2543103448275862,0.75,0.0004421819152320044,0.00033714725729325115,-0.23753720882873186
600690,0.00906917199781469,59.673122605363986,0.8146551724137931,1.6,0.00906917199781469,0.009784468687948729,0.07887122333840368
600694,0.00910494432362519,50.70486590038314,0.4956896551724138,1.0,0.00910494432362519,0.006139414013035976,-0.32570548541349775
600704,0.008391138616984583,53.14496168582375,0.5948275862068966,1.0,0.008391138616984583,0.005658098740567673,-0.32570548541349775
600710,0.00405187646544924,61.283007662835246,0.8275862068965517,1.6,0.00405187646544924,0.004371452919095309,0.07887122333840368
600737,0.003534829927108735,64.5969827586207,0.9310344827586207,2.0,0.003534829927108735,0.004767032859691251,0.3485890291730045
600739,0.00037731922392260375,30.012892720306517,0.03017241379310345,0.3,0.00037731922392260375,0.00033714725729325115,-0.1064667901405223
600741,0.0058368012810633575,54.46283524904214,0.6594827586206896,1.1,0.0058368012810633575,0.00432929539520774,-0.25827603395484755
600742,0.005306182982784852,48.64796934865901,0.41379310344827586,1.0,0.005306182982784852,0.0035779300786840705,-0.32570548541349775
600745,0.0005547430902981055,31.17674329501916,0.04956896551724138,0.3,0.0005547430902981055,0.00033714725729325115,-0.39224613485122206
600795,0.007727950082054076,66.00699233716475,0.9612068965517241,2.5,0.007727950082054076,0.013027285873318433,0.6857362864662555
600820,0.0058368012810633575,54.23496168582375,0.646551724137931,1.1,0.0058368012810633575,0.00432929539520774,-0.25827603395484755
600839,0.0008368190382199083,33.813486590038316,0.11206896551724138,0.5,0.0008368190382199083,0.00033714725729325115,-0.5971085241912817
600853,0.0010592872634236103,48.10362068965518,0.3922413793103448,0.9,0.0010592872634236103,0.0006428444319880989,-0.39313493687214796
600873,0.023532743501723033,62.73509578544062,0.8879310344827587,1.6,0.023532743501723033,0.025388799770212796,0.07887122333840368
600894,0.006898037877620268,56.53463601532567,0.7112068965517241,1.3,0.006898037877620268,0.006046701832976045,-0.12341713103754703
600916,0.004141801958074441,61.31289272030651,0.8362068965517241,1.6,0.004141801958074441,0.004468470945333167,0.07887122333840368
600927,0.0004421819152320044,33.656053639846746,0.10775862068965517,0.5,0.0004421819152320044,0.00033714725729325115,-0.23753720882873186
600938,0.00406225057999474,59.76241379310345,0.8189655172413793,1.6,0.00406225057999474,0.004382645252746065,0.07887122333840368
600941,0.008819322602859286,49.759425287356315,0.47413793103448276,1.0,0.008819322602859286,0.0059468208534767695,-0.32570548541349775
600959,0.00037731922392260375,33.18197318007663,0.09913793103448276,0.3,0.00037731922392260375,0.00033714725729325115,-0.1064667901405223
600968,0.005216366305391651,63.18917624521073,0.9008620689655172,2.0,0.005216366305391651,0.007034734371598899,0.3485890291730045
600970,0.012618023843351724,55.61151340996168,0.6939655172413793,1.1,0.012618023843351724,0.00935909068874314,-0.25827603395484744
600989,0.001520000333610215,57.28992337164751,0.7370689655172413,1.3,0.001520000333610215,0.0013324062532599277,-0.12341713103754715
600999,0.002432520902740824,54.048850574712645,0.6422413793103449,1.1,0.002432520902740824,0.0018042590514686587,-0.25827603395484755
601089,0.0016576452925954166,53.65591954022988,0.6163793103448276,1.1,0.0016576452925954166,0.0012295152407199497,-0.25827603395484744
601107,0.01415435067656024,62.45867816091955,0.8706896551724138,1.6,0.01415435067656024,0.015270721629981308,0.07887122333840368
601117,0.003659490643666336,53.74620689655172,0.625,1.1,0.003659490643666336,0.0027143319139253225,-0.25827603395484755
601126,0.003551928742150835,54.34674329501916,0.6508620689655172,1.1,0.003551928742150835,0.0026345506737378874,-0.25827603395484744
601138,0.0019320476788801191,46.77358237547893,0.3577586206896552,0.9,0.0019320476788801191,0.0011724922366096035,-0.39313493687214796
601139,0.0035970081423582355,47.88929118773946,0.38362068965517243,0.9,0.0035970081423582355,0.0021828985733836283,-0.39313493687214796
601163,0.0058368012810633575,55.93484674329502,0.7025862068965517,1.3,0.0058368012810633575,0.005116440012518239,-0.12341713103754703
601186,0.008705278840774287,51.3161877394636,0.521551724137931,1.0,0.008705278840774287,0.005869921770280047,-0.32570548541349775
601326,0.003975133520704939,54.97224137931034,0.6767241379310345,1.1,0.003975133520704939,0.0029484518005362978,-0.25827603395484744
601339,0.004775564684506347,46.38538314176245,0.34051724137931033,0.9,0.004775564684506347,0.002898123363734085,-0.39313493687214807
601528,0.006507747437207964,65.40132183908047,0.9525862068965517,2.5,0.006507747437207964,0.010970345998059246,0.6857362864662557
601598,0.0035521133620601353,54.39180076628352,0.6551724137931034,1.1,0.0035521133620601353,0.0026346876107492243,-0.25827603395484744
601601,0.0030588742142876302,56.84712643678161,0.7198275862068966,1.3,0.0030588742142876302,0.00268135673455552,-0.12341713103754703
601668,0.005306182982784852,53.50754789272031,0.6077586206896551,1.1,0.005306182982784852,0.003935723086552477,-0.25827603395484755
601686,0.004775564684506347,49.17996168582375,0.44396551724137934,1.0,0.004775564684506347,0.00322013707081565,-0.32570548541349775
601717,0.02415060128630924,62.609444444444435,0.875,1.6,0.02415060128630924,0.026055388754118475,0.07887122333840368
601728,0.008531608548448685,52.37477011494252,0.5732758620689655,1.0,0.008531608548448685,0.00575281684481826,-0.32570548541349775
601778,0.00037731922392260375,32.0192337164751,0.07758620689655173,0.3,0.00037731922392260375,0.00033714725729325115,-0.1064667901405223
601801,0.004775564684506347,49.30047892720306,0.4482758620689655,1.0,0.004775564684506347,0.00322013707081565,-0.32570548541349775
601808,0.0010363638638251102,39.81749042145594,0.2025862068965517,0.75,0.0010363638638251102,0.0005241108513697084,-0.49427911406012337
601838,0.0205030377857882,68.76726053639847,0.9956896551724138,2.5,0.0205030377857882,0.033714725729325115,0.6443770958025876
601857,0.006699041454395066,53.663333333333334,0.6206896551724138,1.1,0.006699041454395066,0.004968839596254796,-0.25827603395484744
601872,0.001414982128742614,62.691532567049805,0.8836206896551724,1.6,0.001414982128742614,0.0015265835002385225,0.07887122333840368
601900,0.005476990125037754,50.90810344827586,0.5129310344827587,1.0,0.005476990125037754,0.003693104397757398,-0.32570548541349775
601919,0.013265457456962133,67.42457854406129,0.9870689655172413,2.5,0.013265457456962133,0.02236206299177544,0.6857362864662555
601958,0.0024761185371947243,59.46165708812261,0.8103448275862069,1.6,0.0024761185371947243,0.002671413035354171,0.07887122333840368
603027,0.01114653540106211,62.67304597701149,0.8793103448275862,1.6,0.01114653540106211,0.012025676284128702,0.07887122333840368
603186,0.00037731922392260375,29.112088122605368,0.008620689655172414,0.3,0.00037731922392260375,0.00033714725729325115,-0.1064667901405223
603190,0.0004421819152320044,35.30687739463602,0.13793103448275862,0.5,0.0004421819152320044,0.00033714725729325115,-0.23753720882873186
603236,0.001094390633450211,48.890996168582376,0.4353448275862069,1.0,0.001094390633450211,0.0007379416009503246,-0.32570548541349775
603296,0.0018589403261708183,48.86827586206896,0.43103448275862066,1.0,0.0018589403261708183,0.001253473264880626,-0.32570548541349775
603299,0.008489892772455784,60.58252873563218,0.8232758620689655,1.6,0.008489892772455784,0.009159501001431243,0.07887122333840368
603367,0.001316560209531513,52.283141762452104,0.5646551724137931,1.0,0.001316560209531513,0.0008877493274099552,-0.32570548541349775
603368,0.015027110879130449,57.293601532567045,0.7413793103448276,1.3,0.015027110879130449,0.013172507966645057,-0.12341713103754703
603444,0.011825943966642416,58.93444444444445,0.7931034482758621,1.3,0.011825943966642416,0.010366419890468619,-0.12341713103754715
603489,0.0004421819152320044,33.943946360153255,0.11637931034482758,0.5,0.0004421819152320044,0.00033714725729325115,-0.23753720882873186
603588,0.005306182982784852,47.82448275862069,0.3793103448275862,0.9,0.005306182982784852,0.0032201370708156633,-0.39313493687214796
603611,0.003538282244155535,58.594482758620686,0.7801724137931034,1.3,0.003538282244155535,0.003101597600780765,-0.12341713103754703
603629,0.00041454554553000414,32.28793103448276,0.08620689655172414,0.3,0.00041454554553000414,0.00033714725729325115,-0.18670635608398067
603658,0.004222576360935142,61.52348659003831,0.8405172413793104,1.6,0.004222576360935142,0.0045556161241619205,0.07887122333840346
603699,0.0039051980268331385,57.065488505747126,0.728448275862069,1.3,0.0039051980268331385,0.003423229690227903,-0.12341713103754703
603816,0.006663696261746166,58.399597701149425,0.771551724137931,1.3,0.006663696261746166,0.005841281987015826,-0.12341713103754715
603897,0.007855233966013777,63.87247126436781,0.9094827586206896,2.0,0.007855233966013777,0.01059348234815333,0.3485890291730045
603899,0.002726217707994227,54.81660919540229,0.6637931034482759,1.1,0.002726217707994227,0.0020221010106760036,-0.25827603395484744
603929,0.00201978674395252,53.65175287356322,0.6120689655172413,1.1,0.00201978674395252,0.0014981242342898878,-0.25827603395484755
605060,0.0006632728728481065,40.112988505747126,0.21120689655172414,0.75,0.0006632728728481065,0.00033714725729325115,-0.4916914725525645
605088,0.0011433801422815113,51.27977011494252,0.5172413793103449,1.0,0.0011433801422815113,0.0007709749580275575,-0.32570548541349775
605099,0.001327450626394913,52.23245210727969,0.5603448275862069,1.0,0.001327450626394913,0.0008950926757625062,-0.32570548541349775
605266,0.004775564684506347,48.8358429118774,0.4267241379310345,1.0,0.004775564684506347,0.00322013707081565,-0.32570548541349775
605287,0.00037731922392260375,31.32329501915709,0.0603448275862069,0.3,0.00037731922392260375,0.00033714725729325115,-0.1064667901405223
605377,0.010612365965569704,68.00114942528737,0.9913793103448276,2.5,0.010612365965569704,0.017889650393420352,0.6857362864662555
605507,0.0017934001191322179,48.21273946360153,0.39655172413793105,0.9,0.0017934001191322179,0.0010883518765106707,-0.39313493687214807
605599,0.006526034327060664,65.59897509578543,0.9568965517241379,2.5,0.006526034327060664,0.011001172871850554,0.6857362864662557
688062,0.00037731922392260375,40.48493295019157,0.25,0.75,0.00037731922392260375,0.00033714725729325115,-0.1064667901405223
688160,0.0004421819152320044,36.925862068965515,0.15517241379310345,0.5,0.0004421819152320044,0.00033714725729325115,-0.23753720882873186
688183,0.0008843638304641088,48.83534482758621,0.4224137931034483,1.0,0.0008843638304641088,0.000596321679780656,-0.32570548541349775
688236,0.0004421819152320044,37.132490421455934,0.16810344827586207,0.5,0.0004421819152320044,0.00033714725729325115,-0.23753720882873186
688257,0.0020395640840079198,46.76057471264368,0.35344827586206895,0.9,0.0020395640840079198,0.0012377401865947659,-0.39313493687214796
688298,0.00037731922392260375,29.780191570881232,0.017241379310344827,0.3,0.00037731922392260375,0.00033714725729325115,-0.1064667901405223
688302,0.00037731922392260375,40.23924329501916,0.21551724137931033,0.75,0.00037731922392260375,0.00033714725729325115,-0.1064667901405223
688312,0.0008843638304641088,46.494482758620684,0.3448275862068966,0.9,0.0008843638304641088,0.0005366895118025905,-0.39313493687214796
688316,0.0004421819152320044,40.2564846743295,0.21982758620689655,0.75,0.0004421819152320044,0.00033714725729325115,-0.23753720882873186
